fund,fund_type,link_type,wbs_objnr,wbs_posid,wbs_post1,n_commit_lines,ps_commit_open_2026,ps_budget_2026,ps_actual_2026,ps_pool_remaining,fm_revenue_2026,fm_consumed_2026,fm_pool_remaining,isbd_flag,state,commit_exceeds_fm,pre_flight_verdict
408FOE5043,104,HARD,PR00058194,408FOE5043.4.13,Tunisia 4.13,3,0.16,8823.00,6867.66,1955.18,2975345.45,-526769.27,2448576.18,NO,ALIGNED,NO,PASS
408FOE5043,104,HARD,PR00058095,408FOE5043.1.1.1,Staff Costs 1.1.1,5,0.00,12729.00,4256.57,8472.43,2975345.45,-526769.27,2448576.18,NO,ALIGNED,NO,PASS
408FOE5043,104,HARD,PR00058119,408FOE5043.3.6,Iraq 3.6,7,0.00,12938.00,8690.84,4247.16,2975345.45,-526769.27,2448576.18,NO,ALIGNED,NO,PASS
408FOE5043,104,HARD,PR00058187,408FOE5043.4.6,Iraq 4.6,14,0.00,20418.00,20067.22,350.78,2975345.45,-526769.27,2448576.18,YES,ALIGNED,NO,PASS
408FOE5043,104,HARD,PR00058193,408FOE5043.4.12,Syria 4.12,1,0.00,4392.00,2998.85,1393.15,2975345.45,-526769.27,2448576.18,NO,ALIGNED,NO,PASS
408FOE5043,104,HARD,PR00058219,408FOE5043.4.39,Nepal 4.39,3,0.00,1755.00,1601.41,153.59,2975345.45,-526769.27,2448576.18,YES,ALIGNED,NO,PASS
408FOE5043,104,HARD,PR00058920,408FOE5043.3.8,Lebanon 3.8,1,0.00,16365.00,5346.00,11019.00,2975345.45,-526769.27,2448576.18,YES,ALIGNED,NO,PASS
914BRZ1161,,DERIVED,PR00056315,914BRZ1161.1,WBS1: Objetivo 1,671,7098466.19,13021584.59,2845175.31,3077943.09,287682.70,2186653.81,2474336.51,YES,ALIGNED,YES,PRE_FLIGHT_BLOCK_PARTIAL
914BRZ1161,,DERIVED,PR00056316,914BRZ1161.2,WBS2: Objetivo 2,58,905735.18,3344035.46,856211.06,1582089.22,287682.70,2186653.81,2474336.51,YES,ALIGNED,NO,PASS
727CMB1008,107,HARD,PR00047920,727CMB1008.3,Classroom Learning  -- Building capacity,28,590367.11,1385294.35,528946.08,265981.16,3606305.77,-964211.83,2642093.94,YES,ALIGNED,NO,PASS
727CMB1008,107,HARD,PR00047916,727CMB1008.2,Teacher Professional Development – Expan,95,172004.54,1259571.42,285464.58,802102.30,3606305.77,-964211.83,2642093.94,YES,ALIGNED,NO,PASS
727CMB1008,107,HARD,PR00047934,727CMB1008.6,Grant agent's implementation support cos,135,170197.29,298492.51,87774.64,40520.58,3606305.77,-964211.83,2642093.94,YES,ALIGNED,NO,PASS
727CMB1008,107,HARD,PR00047912,727CMB1008.1,Teacher Education – Supporting TEIs to c,76,153037.24,880688.00,50623.72,677027.04,3606305.77,-964211.83,2642093.94,YES,ALIGNED,NO,PASS
727CMB1008,107,HARD,PR00047924,727CMB1008.4,Digital Transformation in Education – Pr,97,140310.61,1016174.90,7179.73,868684.56,3606305.77,-964211.83,2642093.94,YES,ALIGNED,NO,PASS
727CMB1008,107,HARD,PR00047928,727CMB1008.5,MoEYS Institutional Programme Support,10,44157.00,142433.21,4251.31,94024.90,3606305.77,-964211.83,2642093.94,YES,ALIGNED,NO,PASS
448INT2613,104,HARD,PR00058479,448INT2613.2.1.3,Success Stories for Impact,1,20000.00,50000.00,,30000.00,3007084.68,-198947.52,2808137.16,NO,ALIGNED,NO,PASS
448INT2613,104,HARD,PR00058494,448INT2613.4.2.3,"ICTP Services, Office Space",1,18000.00,18000.00,,0.00,3007084.68,-198947.52,2808137.16,YES,ALIGNED,NO,PASS
448INT2613,104,HARD,PR00058486,448INT2613.3.2.2,National Chapters,3,17100.00,75000.00,2000.00,55900.00,3007084.68,-198947.52,2808137.16,NO,ALIGNED,NO,PASS
448INT2613,104,HARD,PR00058473,448INT2613.1.1.1,Masters Fellowships,6,15738.18,50000.00,2000.00,32261.82,3007084.68,-198947.52,2808137.16,NO,ALIGNED,NO,PASS
448INT2613,104,HARD,PR00058493,448INT2613.4.2.2,Central Services,1,15000.00,218100.00,53465.58,149634.42,3007084.68,-198947.52,2808137.16,NO,ALIGNED,NO,PASS
448INT2613,104,HARD,PR00058474,448INT2613.1.1.2,Early Career Fellowships,2,9216.30,20000.00,,10783.70,3007084.68,-198947.52,2808137.16,NO,ALIGNED,NO,PASS
448INT2613,104,HARD,PR00058477,448INT2613.2.1.1,Fellows Support Allowance,1,9000.00,150000.00,,141000.00,3007084.68,-198947.52,2808137.16,NO,ALIGNED,NO,PASS
448INT2613,104,HARD,PR00058492,448INT2613.4.2.1,Programme Staff,1,5500.00,302793.00,107791.83,189501.17,3007084.68,-198947.52,2808137.16,NO,ALIGNED,NO,PASS
448INT2613,104,HARD,PR00058495,448INT2613.4.2.4,"IT, office and other supplies",2,630.00,12000.00,,11370.00,3007084.68,-198947.52,2808137.16,NO,ALIGNED,NO,PASS
448INT2613,104,HARD,PR00058496,448INT2613.4.2.5,Other general operating expens,3,376.55,5000.00,,4623.45,3007084.68,-198947.52,2808137.16,NO,ALIGNED,NO,PASS
448INT2613,104,HARD,PR00058490,448INT2613.4.1.2,Research & Strategy,1,369.72,30000.00,,29630.28,3007084.68,-198947.52,2808137.16,NO,ALIGNED,NO,PASS
448INT2613,104,HARD,PR00058483,448INT2613.3.1.1,OWSD Awards Scheme,6,0.00,80000.00,25046.26,54953.74,3007084.68,-198947.52,2808137.16,NO,ALIGNED,NO,PASS
448INT2613,104,HARD,PR00058485,448INT2613.3.2.1,Council and General Meetings,2,0.00,60000.00,4300.00,55700.00,3007084.68,-198947.52,2808137.16,NO,ALIGNED,NO,PASS
448INT2613,104,HARD,PR00058497,448INT2613.4.2.6,N/A,1,0.00,0.00,,0.00,3007084.68,-198947.52,2808137.16,NO,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058403,448INT2611.1.1.2,"Associateship, Professorship &",57,164263.79,200000.00,14310.87,21425.34,3730094.65,-698087.19,3032007.46,YES,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058437,448INT2611.4.2.3,"ICTP Services, Office Space",1,110000.00,120000.00,,10000.00,3730094.65,-698087.19,3032007.46,YES,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058407,448INT2611.2.1.2,Climate PhD Scholarships and I,9,95735.31,220000.00,53132.17,71132.52,3730094.65,-698087.19,3032007.46,NO,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058436,448INT2611.4.2.2,Management & Support (TWAS Cen,3,95155.78,1317800.00,343509.88,879134.34,3730094.65,-698087.19,3032007.46,NO,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058435,448INT2611.4.2.1,Programme Staff,2,40500.00,631000.00,239345.42,351154.58,3730094.65,-698087.19,3032007.46,NO,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058412,448INT2611.2.2.2,Gender Equity and Climate,4,40182.42,72500.00,,32317.58,3730094.65,-698087.19,3032007.46,NO,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058409,448INT2611.2.1.4,Science Diplomacy,3,35100.00,41000.00,,5900.00,3730094.65,-698087.19,3032007.46,YES,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058408,448INT2611.2.1.3,Support to African scientists,3,10400.00,90200.00,2538.00,77262.00,3730094.65,-698087.19,3032007.46,NO,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058406,448INT2611.2.1.1,Research Grants,2,6420.00,40000.00,,33580.00,3730094.65,-698087.19,3032007.46,NO,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058402,448INT2611.1.1.1,Fellowship Programmes,15,4924.16,110000.00,5039.66,100036.18,3730094.65,-698087.19,3032007.46,NO,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058439,448INT2611.4.2.5,Other general operating expens,6,1864.01,5000.00,2951.03,184.96,3730094.65,-698087.19,3032007.46,YES,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058438,448INT2611.4.2.4,"IT, office and other supplies",6,1370.00,5000.00,510.71,3119.29,3730094.65,-698087.19,3032007.46,NO,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058428,448INT2611.3.3.2,Fundraising & Advocacy,1,850.00,5000.00,572.61,3577.39,3730094.65,-698087.19,3032007.46,NO,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00059355,448INT2611.3.3.4,Strategic Communications,1,450.00,30000.00,,29550.00,3730094.65,-698087.19,3032007.46,NO,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058425,448INT2611.3.2.5,Official visits to TWAS,1,200.00,5000.00,,4800.00,3730094.65,-698087.19,3032007.46,NO,ALIGNED,NO,PASS
448INT2611,104,HARD,PR00058440,448INT2611.4.2.6,N/A,1,0.00,0.00,0.00,0.00,3730094.65,-698087.19,3032007.46,NO,ALIGNED,NO,PASS
914BRZ4028,,DERIVED,PR00052198,914BRZ4028.2.1,RESULTADO 2.1.,114,1073487.99,3059867.56,1019423.61,966955.96,84792.35,2951000.83,3035793.18,YES,ALIGNED,NO,PASS
308GLO4143,104,HARD,PR00057445,308GLO4143.2.3.1,A. Technical assistance by experts and o,20,19200.00,572474.00,69600.00,483674.00,3274994.88,-175150.46,3099844.42,NO,ALIGNED,NO,PASS
308GLO4143,104,HARD,PR00057425,308GLO4143.1.2.4.1,Temporary staff,60,7629.11,29000.00,15319.71,6051.18,3274994.88,-175150.46,3099844.42,YES,ALIGNED,NO,PASS
308GLO4143,104,HARD,PR00057431,308GLO4143.1.3.4.1,Temporary staff,60,7629.02,35829.00,15320.07,12879.91,3274994.88,-175150.46,3099844.42,YES,ALIGNED,NO,PASS
308GLO4143,104,HARD,PR00057443,308GLO4143.2.2.4.1,Temporary staff,60,7629.02,58829.00,15320.07,35879.91,3274994.88,-175150.46,3099844.42,YES,ALIGNED,NO,PASS
308GLO4143,104,HARD,PR00057788,308GLO4143.1.1.3.1,Temporary staff,60,7629.02,24000.00,15320.07,1050.91,3274994.88,-175150.46,3099844.42,YES,ALIGNED,NO,PASS
308GLO4143,104,HARD,PR00057448,308GLO4143.2.3.3.1,Temporary staff,60,7583.30,28500.00,15228.27,5688.43,3274994.88,-175150.46,3099844.42,YES,ALIGNED,NO,PASS
308GLO4143,104,HARD,PR00057455,308GLO4143.2.4.4.1,Temporary staff,60,7583.30,49829.67,15228.27,27018.10,3274994.88,-175150.46,3099844.42,YES,ALIGNED,NO,PASS
308GLO4143,104,HARD,PR00057422,308GLO4143.1.2.2,B. Trainings,1,6000.00,98829.00,,92829.00,3274994.88,-175150.46,3099844.42,NO,ALIGNED,NO,PASS
308GLO4143,104,HARD,PR00057452,308GLO4143.2.4.2,B. Advocacy and awareness raising events,4,5275.59,40000.00,,34724.41,3274994.88,-175150.46,3099844.42,NO,ALIGNED,NO,PASS
308GLO4143,104,HARD,PR00057416,308GLO4143.1.1.1,A. Knowledge production and disseminatio,1,0.00,132330.00,9000.00,123330.00,3274994.88,-175150.46,3099844.42,NO,ALIGNED,NO,PASS
914BRZ4030,,DERIVED,PR00058085,914BRZ4030.1,Objetivo 1,241,2510760.75,3647002.34,565182.62,571058.97,86818.26,3128575.78,3215394.04,YES,ALIGNED,NO,PASS
914BRZ4030,,DERIVED,PR00058086,914BRZ4030.2,Objetivo 2,82,576000.00,952380.95,142736.00,233644.95,86818.26,3128575.78,3215394.04,YES,ALIGNED,NO,PASS
914BRZ4030,,DERIVED,PR00058087,914BRZ4030.3,Objetivo 3,31,290659.73,2383354.80,156501.98,1936193.09,86818.26,3128575.78,3215394.04,NO,ALIGNED,NO,PASS
495GLO1059,104,HARD,PR00057851,495GLO1059.3,SDG4 Coordination,119,279982.02,903320.28,155971.66,467366.60,3608130.85,-356063.17,3252067.68,NO,ALIGNED,NO,PASS
495GLO1059,104,HARD,PR00057852,495GLO1059.4,Research and Foresight,144,157043.63,416712.02,120823.30,138845.09,3608130.85,-356063.17,3252067.68,NO,ALIGNED,NO,PASS
495GLO1059,104,HARD,PR00057849,495GLO1059.1,ED/SPM coordination,86,79733.50,275277.68,40193.93,155350.25,3608130.85,-356063.17,3252067.68,YES,ALIGNED,NO,PASS
495GLO1059,104,HARD,PR00057853,495GLO1059.5,ASPnet,30,22668.63,249857.10,22372.41,204816.06,3608130.85,-356063.17,3252067.68,NO,ALIGNED,NO,PASS
495GLO1059,104,HARD,PR00057850,495GLO1059.2,GPE Reserve,31,6849.11,175524.44,50634.69,118040.64,3608130.85,-356063.17,3252067.68,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058536,424GLO4143.2.2.5.1,2.2.5.1 Odesa - Viazivka,13,61438.75,100000.00,11293.03,27268.22,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058122,424GLO4143.4.1.2,4.1.2 Overall management,63,51226.67,94000.00,41283.52,1489.81,3826893.19,-169243.27,3657649.92,YES,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00059873,424GLO4143.2.2.3.2,2.2.3.2  Cambodia Preah,1,40000.00,60000.00,,20000.00,3826893.19,-169243.27,3657649.92,YES,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058121,424GLO4143.4.1.1,4.1.1 Supervision and administ,12,13285.38,15000.00,,1714.62,3826893.19,-169243.27,3657649.92,YES,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058586,424GLO4143.2.2.2.2,2.2.2.2 Lebanon CCIs Baalbeck,3,7000.00,21302.11,3500.00,10802.11,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058535,424GLO4143.2.2.4.2,2.2.4.2 Jamaica,33,6273.27,55755.98,33608.71,15874.00,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058526,424GLO4143.1.1.2.1,1.1.2.1 Senegal Saloum Delta,7,5034.71,22769.69,11430.69,6304.29,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058532,424GLO4143.2.1.4.1,2.1.4.1 Viet Nam - Central Reg,5,3692.38,56010.71,8569.16,43749.17,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058541,424GLO4143.2.3.5.2,2.3.5.2 Ukraine - Digital tran,3,3500.00,146557.71,6204.00,136853.71,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058537,424GLO4143.2.3.3.1,2.3.3.1 Nepal GLOF,30,3309.94,48021.56,13490.71,31220.91,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00057231,424GLO4143.4.4,4.4. Donors’ Advisory Group,3,3225.00,10000.00,,6775.00,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058528,424GLO4143.1.1.3.1,1.1.3.1 West Bank,41,3041.60,20437.15,13314.41,4081.14,3826893.19,-169243.27,3657649.92,YES,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058542,424GLO4143.2.4.3.1,2.4.3.1 Lebanon Sursock Palace,1,3000.00,60000.00,0.00,57000.00,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058533,424GLO4143.2.1.5.1,2.1.5.1 Cuba - needs assessmen,9,1010.82,8265.17,5350.82,1903.53,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058538,424GLO4143.2.3.3.2,2.3.3.2 Sri Lanka,20,55.88,8656.43,276.56,8323.99,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00059011,424GLO4143.1.6.1.1,1.6.1.1 HNPW 2026,1,55.03,3000.00,2574.97,370.00,3826893.19,-169243.27,3657649.92,YES,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00057225,424GLO4143.3.1,3.1. Promotional and fund-rais,1,0.00,70000.00,2500.00,67500.00,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00057226,424GLO4143.3.2,3.2. Information meetings and,1,0.00,70000.00,25974.03,44025.97,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058527,424GLO4143.1.1.2.2,1.1.2.2 Burundi,2,0.00,11615.69,4960.51,6655.18,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058534,424GLO4143.2.2.4.1,2.2.4.1 Haiti - CCIs,5,0.00,60000.00,1525.81,58474.19,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058544,424GLO4143.2.4.6.2,2.4.6.2 Ukraine - ArtLab II,2,0.00,9571.76,2885.00,6686.76,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
424GLO4143,104,HARD,PR00058585,424GLO4143.2.2.2.1,2.2.2.1 Syria Damascus Museum,1,0.00,47875.85,3500.00,44375.85,3826893.19,-169243.27,3657649.92,NO,ALIGNED,NO,PASS
914BRZ4027,,DERIVED,PR00050607,914BRZ4027,Top WBS: Basis for decentralization and,518,3496388.64,9309684.01,-3798212.05,9611507.42,167819.98,3551072.10,3718892.08,YES,ALIGNED,NO,PASS
727CMR1006,107,HARD,PR00058963,727CMR1006.1.3,Renforcement de l’encadrement,3,10773.84,805417.00,142.81,794500.35,6056671.53,-40261.81,6016409.72,NO,ALIGNED,NO,PASS
727CMR1006,107,HARD,PR00058961,727CMR1006.1.1,Amélioration de la formation,4,1538.83,632633.00,17852.84,613241.33,6056671.53,-40261.81,6016409.72,NO,ALIGNED,NO,PASS
727CMR1006,107,HARD,PR00058969,727CMR1006.4.1,Pilotage et gestion du projet,7,0.00,268602.00,34994.63,233607.37,6056671.53,-40261.81,6016409.72,NO,ALIGNED,NO,PASS
549BIH4000,105,HARD,PR00057466,549BIH4000.1.1.3,Activities 1.1.3. Creation o,3,20000.00,188934.10,25000.00,143934.10,6418858.68,-25000.00,6393858.68,NO,ALIGNED,NO,PASS
549BIH4000,105,HARD,PR00057464,549BIH4000.1.1.1,Activities 1.1.1 Constructio,2,1200.00,3306347.31,,3305147.31,6418858.68,-25000.00,6393858.68,NO,ALIGNED,NO,PASS
914BRZ1163,,DERIVED,PR00058561,914BRZ1163,"Top WBS: “Bora pra Escola"": Preventing S",121,549891.63,6988258.33,-6758797.14,13197163.84,105797.46,6651912.62,6757710.08,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057877,410GLO1043.2.1.1,Staff costs,308,829648.25,1254000.00,389548.55,34803.20,9186465.96,-1854110.73,7332355.23,YES,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057883,410GLO1043.2.2.1,Staff costs,218,769298.09,1496000.00,509849.49,216852.42,9186465.96,-1854110.73,7332355.23,YES,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057902,410GLO1043.3.1.1,Staff costs,149,508344.96,690700.22,89211.53,93143.73,9186465.96,-1854110.73,7332355.23,YES,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057886,410GLO1043.2.2.4,O3 Plus,93,328820.28,720000.00,188326.99,202852.73,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057871,410GLO1043.1.1.1,Staff costs,278,287339.09,689200.00,306158.60,95702.31,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057879,410GLO1043.2.1.3,IITE,30,114393.00,320000.00,4701.91,200905.09,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057885,410GLO1043.2.2.3,WCA Regional,14,36283.58,198900.00,14731.70,147884.72,9186465.96,-1854110.73,7332355.23,YES,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057880,410GLO1043.2.1.4,BGK,20,22961.35,360000.00,19223.56,317815.09,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057889,410GLO1043.2.2.7,Congo Brazzaville,34,19399.65,51000.00,20660.58,10939.77,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057873,410GLO1043.1.1.3,School health and nutrition,5,17843.00,260000.00,10453.49,231703.51,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057887,410GLO1043.2.2.5,IICBA,15,16975.47,75000.00,3138.18,54886.35,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057874,410GLO1043.1.1.4,Mental health and well-being,8,15702.44,140000.00,8947.33,115350.23,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057895,410GLO1043.2.2.13,South Sudan,2,14154.86,38000.00,,23845.14,9186465.96,-1854110.73,7332355.23,YES,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057881,410GLO1043.2.1.5,LAC,12,11418.28,130000.00,17897.52,100684.20,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057878,410GLO1043.2.1.2,CSE global activities,10,8200.20,750000.00,27829.39,713970.41,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057899,410GLO1043.2.2.17,DRC,7,5550.00,38000.00,16830.00,15620.00,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057898,410GLO1043.2.2.16,Côte d’Ivoire,12,3361.93,38000.00,18739.76,15898.31,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057890,410GLO1043.2.2.8,Gabon,11,3106.22,25000.00,20037.39,1856.39,9186465.96,-1854110.73,7332355.23,YES,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057903,410GLO1043.3.1.2,SVB + SRGBV,2,2638.58,260009.00,1228.42,256142.00,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057891,410GLO1043.2.2.9,Mali,14,2262.84,65000.00,27755.98,34981.18,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057892,410GLO1043.2.2.10,Niger,3,1559.56,67000.00,7206.48,58233.96,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057872,410GLO1043.1.1.2,EHW (Strategy and capacity development),1,30.79,50000.00,1913.42,48055.79,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057893,410GLO1043.2.2.11,Rwanda,9,0.00,39000.00,33113.06,5886.94,9186465.96,-1854110.73,7332355.23,YES,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057894,410GLO1043.2.2.12,Senegal,5,0.00,69000.00,1233.92,67766.08,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057896,410GLO1043.2.2.14,Madagascar,4,0.00,41000.00,6655.62,34344.38,9186465.96,-1854110.73,7332355.23,NO,ALIGNED,NO,PASS
410GLO1043,104,HARD,PR00057897,410GLO1043.2.2.15,Cameroon,6,0.00,38000.00,35855.51,2144.49,9186465.96,-1854110.73,7332355.23,YES,ALIGNED,NO,PASS
459GLO1004,104,HARD,PR00057244,459GLO1004.1.10,Personnel,331,1909952.25,4099999.12,1420121.58,769925.29,9477970.32,-1580872.38,7897097.94,YES,ALIGNED,NO,PASS
459GLO1004,104,HARD,PR00057242,459GLO1004.1.8,Communication & Advocacy,51,42413.24,300000.00,47860.07,209726.69,9477970.32,-1580872.38,7897097.94,NO,ALIGNED,NO,PASS
459GLO1004,104,HARD,PR00057240,459GLO1004.1.6,Production (English),4,12237.75,120000.00,26015.23,81747.02,9477970.32,-1580872.38,7897097.94,NO,ALIGNED,NO,PASS
459GLO1004,104,HARD,PR00057239,459GLO1004.1.5,Research and Commissions,9,10204.41,825000.00,14008.46,800787.13,9477970.32,-1580872.38,7897097.94,NO,ALIGNED,NO,PASS
459GLO1004,104,HARD,PR00057241,459GLO1004.1.7,Production (Other language ver,5,1689.98,150000.00,15593.03,132716.99,9477970.32,-1580872.38,7897097.94,NO,ALIGNED,NO,PASS
459GLO1004,104,HARD,PR00057236,459GLO1004.1.2,Equipment and Miscellaneous,1,0.00,20000.00,718.56,19281.44,9477970.32,-1580872.38,7897097.94,NO,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00057598,196EAR4043.23.2.3,Norway-Coordination,96,116591.73,173210.00,14628.36,41989.91,13045424.46,-597686.91,12447737.55,NO,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00057610,196EAR4043.23.5,2.2.7 Europe & North America,63,83396.66,104221.00,,20824.34,13045424.46,-597686.91,12447737.55,YES,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00057632,196EAR4043.31.1,RRF (Norway),88,77727.89,130100.00,51652.40,719.71,13045424.46,-597686.91,12447737.55,YES,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00057528,196EAR4043.1,1.1. Organisation of meetings,101,74416.69,115098.00,38795.27,1886.04,13045424.46,-597686.91,12447737.55,YES,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00057604,196EAR4043.23.2.9,Norway Massif de l'Ennedi,84,67773.63,102872.00,34164.79,933.58,13045424.46,-597686.91,12447737.55,YES,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00057607,196EAR4043.23.2.12,Norway Lakes of Ounianga,16,36158.22,117470.00,29807.36,51504.42,13045424.46,-597686.91,12447737.55,NO,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00057596,196EAR4043.23.2.1,Norway Lake Malawi,9,29208.39,70450.00,36604.61,4637.00,13045424.46,-597686.91,12447737.55,YES,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00057623,196EAR4043.28.2,WH Map,74,26816.66,53840.00,24327.78,2695.56,13045424.46,-597686.91,12447737.55,YES,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00057583,196EAR4043.16.1,2.2.6 Global,35,23186.47,54433.00,28951.74,2294.79,13045424.46,-597686.91,12447737.55,YES,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00057574,196EAR4043.11.4,2.2.4. Europe & North America,42,21224.76,82269.00,47526.94,13517.30,13045424.46,-597686.91,12447737.55,YES,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00057568,196EAR4043.11.2.7,Lake Turkana NP (Kenya),1,16476.00,63596.41,,47120.41,13045424.46,-597686.91,12447737.55,YES,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00057622,196EAR4043.28.1,WH Review,8,14584.58,15000.00,,415.42,13045424.46,-597686.91,12447737.55,YES,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00059819,196EAR4043.11.2.9.2,The interregional workshop (Africa and t,5,12800.44,25652.00,1927.99,10923.57,13045424.46,-597686.91,12447737.55,NO,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00057620,196EAR4043.27,2.4.1. Promotion of Partnerships,72,9934.86,20074.00,10026.84,112.30,13045424.46,-597686.91,12447737.55,YES,ALIGNED,NO,PASS
196EAR4043,104,HARD,PR00057616,196EAR4043.26.2.1,Norway Impact assessments,40,8911.09,18178.00,8970.98,295.93,13045424.46,-597686.91,12447737.55,YES,ALIGNED,NO,PASS
