fund,fund_type,fund_desc,wbs_objnr,wbs_posid,wbs_post1,link_tier,ps_pool_2026,fm_pool_2026_min,fm_blocking_bucket,state,deficit_severity_rank,postings_count_2024_26,wbs_fund_count
927CMR5001,109,,PR00049086,927CMR5001.1.1.1,1.1.1 Mobilisation et plaidoyer pour rév,HARD,1172.55,-11819.22,YAO/11,FM-EXHAUSTED,805,30,1
927CMR5001,109,,PR00049087,927CMR5001.1.1.2,1.1.2 Evaluation du financement des RC,HARD,98.7,-11819.22,YAO/11,FM-EXHAUSTED,806,16,1
927CMR5001,109,,PR00049090,927CMR5001.1.2.2,1.2.2 Guide administratif et financier d,HARD,1512.26,76802.27,YAO/13,ALIGNED,9611,3,1
927CMR5001,109,,PR00049095,927CMR5001.2.1.1,2.1.1 Sensibilisation et prospection tec,HARD,38943.68,-11819.22,YAO/11,FM-EXHAUSTED,807,55,1
927CMR5001,109,,PR00049096,927CMR5001.2.1.2,2.1.2 Acquisition des équipements confor,HARD,96043.06,-11819.22,YAO/11,FM-EXHAUSTED,808,87,1
927CMR5001,109,,PR00049097,927CMR5001.2.1.3,2.1.3 Installation des équipements,HARD,56741.18,-11819.22,YAO/11,FM-EXHAUSTED,809,1,1
927CMR5001,109,,PR00049101,927CMR5001.3.1.2,3.1.2 Formation initiale des opérateurs,HARD,38341.74,-11819.22,YAO/11,FM-EXHAUSTED,810,21,1
927CMR5001,109,,PR00049103,927CMR5001.3.2.1,3.2.1 Formation des membres des Comités,HARD,4043.2,-11819.22,YAO/11,FM-EXHAUSTED,811,2,1
927CMR5001,109,,PR00049104,927CMR5001.3.2.2,3.2.2 Formation des membres des Comités,HARD,4043.2,-11819.22,YAO/11,FM-EXHAUSTED,812,1,1
927CMR5001,109,,PR00049108,927CMR5001.4.1.2,4.1.2 Production et diffusion des émissi,HARD,1354.3,3792.41,YAO/10',ALIGNED,9546,23,1
927CMR5001,109,,PR00049111,927CMR5001.5.1.1,5.1.1 Opérationnalisation de l'équipe de,HARD,14386.39,3792.41,YAO/10',ALIGNED,10212,603,1
927CMR5001,109,,PR00049112,927CMR5001.5.1.2,5.1.2 Acquisition des moyens roulants et,HARD,1085.61,4884.78,YAO/50,ALIGNED,9440,31,1
927CMR5001,109,,PR00049114,927CMR5001.5.2.1,5.2.1 Evaluation mi-parcours et finale /,HARD,69272.17,3792.41,YAO/10',ALIGNED,10213,37,1
935ANG2000,109,,PR00020419,935ANG2000,Support to the Angolan Government in the,HARD,113116.26,0.0,,FM-EXHAUSTED,6505,4,1
938MOR4002,109,,PR00026646,938MOR4002,Sauvegarde et valorisation des savoirs e,HARD,1210.67,0.0,,FM-EXHAUSTED,6506,20,1
938MOR4003,109,,PR00038972,938MOR4003,Sauvegrade et valorisation du patrimoine,HARD,247578.06,705.14,RAB/10',ALIGNED,9162,103,1
938MOR4004,109,,PR00044691,938MOR4004,Sauvegarde des savoir-faire liés à l'art,HARD,24232.61,-1116.17,RAB/40,FM-EXHAUSTED,1347,1494,1
938MOR4005,109,,PR00054496,938MOR4005,Top WBS: La sauvegarde des savoirs et sa,HARD,85721.2,-826.97,RAB/11,FM-EXHAUSTED,1443,26,1
941THA1002,109,,PR00044332,941THA1002,Learning Coin for Equitable Education (P,HARD,0.0,0.0,,BOTH-EXHAUSTED,6507,1,1
941THA1002,109,,PR00044724,941THA1002.1.1,Activity 1.1 Upgrade the current learnin,HARD,0.0,0.0,,BOTH-EXHAUSTED,6508,10,1
941THA1002,109,,PR00044725,941THA1002.1.2,Activity 1.2 Procure mobile devices and,HARD,0.0,0.0,,BOTH-EXHAUSTED,6509,2,1
941THA1002,109,,PR00044726,941THA1002.1.3,Activity 1.3 Support the provincial gove,HARD,0.0,0.0,,BOTH-EXHAUSTED,6510,23,1
941THA1002,109,,PR00044728,941THA1002.2.1,Activity 2.1 Develop advocacy materials,HARD,0.0,0.0,,BOTH-EXHAUSTED,6511,2,1
941THA1002,109,,PR00044729,941THA1002.3,Evaluation,HARD,0.0,0.0,,BOTH-EXHAUSTED,6512,3,1
941THA1003,109,,PR00052604,941THA1003,Top WBS: Regional Promotion of Equitable,HARD,79685.91,-7238.22,BGK/11,FM-EXHAUSTED,964,2,1
941THA1003,109,,PR00052606,941THA1003.1.1,Output N°1: Enhanced partnerships,HARD,-2999.25,7425.0,BGK/20,PS-EXHAUSTED,1159,63,1
941THA1003,109,,PR00052607,941THA1003.1.2,Output N°2: Situation of education,HARD,-3098.04,-7238.22,BGK/11,BOTH-EXHAUSTED,965,60,1
941THA1003,109,,PR00052608,941THA1003.2,Evaluation,HARD,2658.06,1411.38,BGK/40,ALIGNED,9570,5,1
941THA1003,109,,PR00052609,941THA1003.3,Communication,HARD,35.39,-7238.22,BGK/11,FM-EXHAUSTED,966,1,1
944PAK1010,109,,PR00042178,944PAK1010,Strengthening of national capacity-build,HARD,0.0,0.0,,BOTH-EXHAUSTED,6513,3,1
944PAK1010,109,,PR00042343,944PAK1010.2.1,Output 2.1: Teachers are practicing incl,HARD,0.0,0.0,,BOTH-EXHAUSTED,6514,8,1
944PAK1010,109,,PR00042344,944PAK1010.2.2,Output 2.2: Girls’ primary schools funct,HARD,0.0,0.0,,BOTH-EXHAUSTED,6515,91,1
944PAK1010,109,,PR00042350,944PAK1010.4.1,Output 4.1: Required human resources eng,HARD,0.0,0.0,,BOTH-EXHAUSTED,6516,41,1
946KUW4000,109,,PR00020688,946KUW4000,Implementation of the World Heritage Con,HARD,0.0,0.0,,BOTH-EXHAUSTED,6517,4,1
947EQG1001,109,,PR00032529,947EQG1001,Projet d’appui à la mise en service et a,HARD,189586.52,0.0,,FM-EXHAUSTED,6518,52,1
980LIB5019,109,,PR00022704,980LIB5019,Open Educational Resources (OER) for Lib,HARD,0.0,0.0,,BOTH-EXHAUSTED,6519,1,1
980LIB5020,109,,PR00022741,980LIB5020,Fostering enabling environment for Open,HARD,0.0,0.0,,BOTH-EXHAUSTED,6520,1,1
980LIB5021,109,,PR00058258,980LIB5021,Top WBS: Digital Transformation of Libya,HARD,2434722.0,29.42,RAB/80,ALIGNED,7752,3,1
980LIB5021,109,,PR00058261,980LIB5021.3,Output N°1.3: National strateg,HARD,259500.0,422.97,RAB/10',ALIGNED,8857,1,1
980LIB5021,109,,PR00058262,980LIB5021.4,Human Resource and Project Sup,HARD,375769.32,422.97,RAB/10',ALIGNED,8858,2,1
980LIB9000,109,,PR00007131,980LIB9000,Master Design Framework - National ICT P,HARD,0.0,0.0,,BOTH-EXHAUSTED,6521,5,1
999IBA2023,,,PR00044475,999IBA2023,Technical account 2023 Receivables IBA,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6522,1,1
999PAR2023,,,PR00044473,999PAR2023,Technical account 2023 Receivables PAR,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6523,3,1
999PAR2024,,,PR00047980,999PAR2024,Technical account 2024 Receivables PAR,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6524,141,1
999PAR2025,,,PR00053837,999PAR2025,Technical account 2025 Receivables PAR,DERIVED,-66338.04,0.0,,BOTH-EXHAUSTED,493,168,1
999PAR2026,,,PR00058644,999PAR2026,Technical account 2026 Receivables PAR,DERIVED,93489.46,0.0,,FM-EXHAUSTED,6525,14,1
999PDK2023,,,PR00044474,999PDK2023,Technical account 2023 Receivables PDK,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6526,4,1
999PDK2024,,,PR00047979,999PDK2024,Technical account 2024 Receivables PDK,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6527,108,1
999PDK2025,,,PR00053839,999PDK2025,Technical account 2025 Receivables PDK,DERIVED,-116273.18,0.0,,BOTH-EXHAUSTED,405,116,1
999PDK2026,,,PR00058637,999PDK2026,Technical account 2026 Receivables PDK,DERIVED,89210.92,0.0,,FM-EXHAUSTED,6528,8,1
A230545011,004,,PR00000112,8,General Policy & Direction,DERIVED-MULTI,-1938.13,9509.06,BRZ/50,PS-EXHAUSTED,1210,1,8
A230573041,002,,PR00000113,9,Support for Programme Exec & Admin,DERIVED-MULTI,-42.41,23145.21,AMN/20,PS-EXHAUSTED,1839,2,2
A230575021,002,,PR00000113,9,Support for Programme Exec & Admin,DERIVED-MULTI,-33547.64,40034.4,BRZ/20,PS-EXHAUSTED,642,6,2
A3SPC20232,,,PR00027461,000PSC9001,PSC Technical Fund,DERIVED-MULTI,-224.0,0.0,,BOTH-EXHAUSTED,1706,3,5
A3SPC20232,,,PR00046976,A3SPC20232.1,Consultation with Countries,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6529,1,1
A3SPC20232,,,PR00046977,A3SPC20232.2,Regional Workshop,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6530,4,1
A3SPC20232,,,PR00046978,A3SPC20232.3,Gap Filling and Capacity Development,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6531,4,1
A3SPC20241,,,PR00027461,000PSC9001,PSC Technical Fund,DERIVED-MULTI,-675.63,0.0,,BOTH-EXHAUSTED,1517,2,5
A3SPC20241,,,PR00050162,A3SPC20241,SPC Action Plan,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6532,3,1
A3SPC20241,,,PR00050163,A3SPC20241.1,Consultation with Countries,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6533,1,1
A3SPC20241,,,PR00050164,A3SPC20241.2,SDG4 and Finance template,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6534,1,1
A3SPC20241,,,PR00050165,A3SPC20241.3,Regional Workshop,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6535,2,1
A3SPC20241,,,PR00050166,A3SPC20241.4,Technical Missions,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6536,2,1
A3SPC20241,,,PR00050167,A3SPC20241.5,Advisory Support,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6537,1,1
A3SPC20251,,,PR00027461,000PSC9001,PSC Technical Fund,DERIVED-MULTI,-531.4,0.0,,BOTH-EXHAUSTED,1552,2,5
A3SPC20251,,,PR00054666,A3SPC20251,SPC Action Plan 2025,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6538,5,1
A3SPC20251,,,PR00054667,A3SPC20251.1,Providing support and follow up,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6539,1,1
A3SPC20251,,,PR00054668,A3SPC20251.2,Regional Training workshops,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6540,1,1
A3SPC20251,,,PR00054669,A3SPC20251.3,Organizing a sub regional training,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6541,1,1
A3SPC20251,,,PR00054670,A3SPC20251.4,Undertaking Technical mission with EQAP,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6542,1,1
A3SPC20251,,,PR00057050,A3SPC20251.5,SPC Monitoring and PacREF & data support,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6543,2,1
A5FCDO2025,,,PR00027461,000PSC9001,PSC Technical Fund,DERIVED-MULTI,-2286.67,0.0,,BOTH-EXHAUSTED,1191,10,5
A5FCDO2025,,,PR00054672,A5FCDO2025.1,Framework designing and preparations,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6544,6,1
A5FCDO2025,,,PR00054673,A5FCDO2025.2,Quantitative and Qualitive data collecti,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6545,15,1
A5FCDO2025,,,PR00054674,A5FCDO2025.3,Analysis of the data and finalization of,DERIVED,96.0,0.0,,FM-EXHAUSTED,6546,14,1
A5FCDO2025,,,PR00054675,A5FCDO2025.4,Publication and dissemiantion of the Reg,DERIVED,0.11,0.0,,FM-EXHAUSTED,6547,4,1
A5FCDO2025,,,PR00054676,A5FCDO2025.5,preparation of country case studies,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6548,4,1
A5FCDO2025,,,PR00054677,A5FCDO2025.6,Support staff and statistical assistance,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6549,4,1
A5GATES3A2,,,PR00027461,000PSC9001,PSC Technical Fund,DERIVED-MULTI,-5423.77,0.0,,BOTH-EXHAUSTED,1039,8,5
A5GATES3A2,,,PR00030065,A5GATES3A2,Methodology Development SDG 4.1.1.,DERIVED,178052.32,0.0,,FM-EXHAUSTED,6550,15,1
A5KIXOSLO3,,,PR00038043,A5KIXOSLO3,Implementation of EMIS Data Use Innovati,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6551,2,1
ADMDEM25,,,PR00058076,ADMDEM25,Relocation of IBE premises 2026,DERIVED,511839.26,0.0,,FM-EXHAUSTED,6552,5,1
ADMMPFRA20,,,PR00036948,ADMMPFRA20,Maintenance of premises - General operat,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6553,2,1
ADMRCFRA20,,,PR00036947,ADMRCFRA20,Running cost - General operating costs,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6554,1,1
BGD1004532,108,,PR00058063,BGD1004532.1.1,71200 - International consultants,HARD,0.34,22193.12,DHA/11,ALIGNED,7376,3,1
BGD1004532,108,,PR00058064,BGD1004532.1.2,71600 - Travel,HARD,2999.53,5076.08,DHA/10',ALIGNED,10085,14,1
BGD1004532,108,,PR00058065,BGD1004532.1.3,72100 - Contractual Services - Compani,HARD,334.33,3481.43,DHA/40,ALIGNED,8760,15,1
BGD1004532,108,,PR00058066,BGD1004532.1.4,72500 - Supplies,HARD,0.2,18915.31,DHA/50,ALIGNED,7354,2,1
BGD1004532,108,,PR00058067,BGD1004532.1.5,72800 - Info Tech. Equip.,HARD,19.32,18915.31,DHA/50,ALIGNED,7672,16,1
BGD1004532,108,,PR00058070,BGD1004532.2.2,72100 - Contractual Services - Compani,HARD,0.06,65215.73,DHA/20,ALIGNED,7320,4,1
BGD1004532,108,,PR00058072,BGD1004532.3.1,71200 - International consultants,HARD,0.0,22193.12,DHA/11,PS-EXHAUSTED,6555,1,1
BGD1004532,108,,PR00058073,BGD1004532.3.2,71400 - Contractual Services - Individ,HARD,1347.31,5076.08,DHA/10',ALIGNED,9545,46,1
BGD1004532,108,,PR00058074,BGD1004532.3.3,72800 - Info Tech. Equip.,HARD,0.98,3481.43,DHA/40,ALIGNED,7460,16,1
BGD1004532,108,,PR00058633,BGD1004532.1.6,71300 - Local consultants,HARD,0.5,22193.12,DHA/11,ALIGNED,7395,8,1
BGD1004532,108,,PR00058634,BGD1004532.1.7,77300 - Personnel (Cost Recovery-P),HARD,4370.37,5076.08,DHA/10',ALIGNED,10316,12,1
BGD1004532,108,,PR00058636,BGD1004532.3.5,77300 - Personnel (Cost Recovery-P),HARD,10215.4,5076.08,DHA/10',ALIGNED,10399,23,1
BUR0131175,108,,PR00056956,BUR0131175.1.1.2,71600 - Travel 1.1,HARD,0.0,0.0,,BOTH-EXHAUSTED,6556,1,1
BUR0131175,108,,PR00056962,BUR0131175.1.2.3,71600 - Travel 1.2,HARD,0.0,0.0,,BOTH-EXHAUSTED,6557,2,1
CCDADDC21,,,PR00042099,CCDADDC21,Creating and contributing to debate and,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6558,8,1
CCDDDC24,,,PR00056322,CCDDDC24,Creating and contributing to debate and,DERIVED,18285.52,0.0,,FM-EXHAUSTED,6559,28,1
CENTSWI25,,,PR00055620,CENTSWI25,UNESCO-IBE celebrates 100 years - At the,DERIVED,113585.02,0.0,,FM-EXHAUSTED,6560,2,1
CENTSWI25,,,PR00055622,CENTSWI25.1.2,Activity 1.2: UNESCO-IBE Symposium on th,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6561,18,1
CENTSWI25,,,PR00055623,CENTSWI25.1.3,Activity 1.3: Photo Exhibit- From Geneva,DERIVED,9.1,0.0,,FM-EXHAUSTED,6562,13,1
CENTSWI25,,,PR00055624,CENTSWI25.1.4,Activity 1.4: All Public Interactive Exh,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6563,10,1
CENTSWI25,,,PR00055626,CENTSWI25.2.2,Activity 2.2: Launch of the IBE Digital,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6564,34,1
CENTSWI25,,,PR00055627,CENTSWI25.2.3,Activity 2.3: Cataloguing of selected do,DERIVED,0.01,0.0,,FM-EXHAUSTED,6565,18,1
CENTSWI25,,,PR00055628,CENTSWI25.2.4,Activity 2.4: Sustained digital infrastr,DERIVED,-0.0,0.0,,BOTH-EXHAUSTED,6566,6,1
CENTSWI25,,,PR00055629,CENTSWI25.3,Communication (3%),DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6567,1,1
CENTSWI25,,,PR00055630,CENTSWI25.4,Evaluation (3%),DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6568,2,1
CENTSWI25,,,PR00055631,CENTSWI25.5,Contingencies (1%),DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6569,4,1
CENTSWI25,,,PR00055632,CENTSWI25.6,Indirect costs/Management costs (9%),DERIVED,0.82,0.0,,FM-EXHAUSTED,6570,2,1
CMB0108962,108,,PR00039181,CMB0108962.1.1,National Human Rights Officer(s) (NO-A),HARD,0.0,0.0,,BOTH-EXHAUSTED,6571,1,1
CMB0108962,108,,PR00039182,CMB0108962.1.2,Human Rights and FoE Expert,HARD,0.0,0.0,,BOTH-EXHAUSTED,6572,2,1
CMB0108962,108,,PR00039184,CMB0108962.2.1,Training and meetings,HARD,0.0,0.0,,BOTH-EXHAUSTED,6573,9,1
CMB0108962,108,,PR00039186,CMB0108962.3.1,Sub-Grants to civil society organizatio,HARD,0.0,0.0,,BOTH-EXHAUSTED,6574,6,1
CMB0108962,108,,PR00039187,CMB0108962.4,Operating costs,HARD,0.0,0.0,,BOTH-EXHAUSTED,6575,1,1
COL1000571,108,,PR00059487,COL1000571.1.1.2,Consultant - Travel,HARD,16127.35,9781.1,SJO/30,ALIGNED,10781,11,1
COL1000571,108,,PR00059488,COL1000571.1.1.3,Contracted Services (contracte,HARD,7103.83,9781.1,SJO/30,ALIGNED,10603,23,1
COL1000571,108,,PR00059490,COL1000571.1.2.1,Local Consultants,HARD,0.0,21410.0,SJO/11,PS-EXHAUSTED,6576,1,1
COL1000571,108,,PR00059493,COL1000571.1.3.1,Local Consultants,HARD,27450.0,21410.0,SJO/11,ALIGNED,11110,1,1
COL1000571,108,,PR00059495,COL1000571.1.4.1,Local Consultants,HARD,86708.0,21410.0,SJO/11,ALIGNED,11111,10,1
COL1000571,108,,PR00059496,COL1000571.1.4.2,"Training, workshops and confer",HARD,9686.28,14397.87,SJO/20,ALIGNED,10776,2,1
COMDDC21,,,PR00042407,COMDDC21,Institutional communication,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6577,2,1
COMDDC22,,,PR00043470,COMDDC22,Institutional communication,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6578,1,1
COMDDC23,,,PR00048164,COMDDC23,Institutional communication,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6579,11,1
COMDDC24,,,PR00053777,COMDDC24,Institutional communication,DERIVED,1509.38,0.0,,FM-EXHAUSTED,6580,26,1
COMFRA21,,,PR00038447,COMFRA21,Development of IBE website & Communicati,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6581,1,1
DEVDDC21,,,PR00042713,DEVDDC21,Direction/Suivi et évaluation,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6582,15,1
DEVDDC22,,,PR00043735,DEVDDC22,Direction/Suivi et évaluation,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6583,9,1
DEVDDC23,,,PR00047594,DEVDDC23,Direction / Suivi et évaluation,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6584,59,1
DEVDDC24,,,PR00052561,DEVDDC24,Direction / Suivi et évaluation,DERIVED,37.88,0.0,,FM-EXHAUSTED,6585,63,1
DEVFRA21,,,PR00038825,DEVFRA21,Development of IBE website & Communicati,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6586,58,1
DKPSTF2026,,,PR00059079,DKPSTF2026.1,Eliezer Niouky_ID 10175563_Feb-Dec2026,DERIVED,673.24,0.0,,FM-EXHAUSTED,6587,3,1
DKPSTF2026,,,PR00059080,DKPSTF2026.2,Moussa Nodjina_ID 10177616_Feb-Dec2026,DERIVED,1037.71,0.0,,FM-EXHAUSTED,6588,3,1
DKPSTF2026,,,PR00059434,DKPSTF2026.3,Messou DIOMANDE_ID 10150347_Mar26-Mar27,DERIVED,86.87,0.0,,FM-EXHAUSTED,6589,14,1
DKPSTF2026,,,PR00059599,DKPSTF2026.4,Jihane LAMOURI_ID 10153133_Mar26-Mar27,DERIVED,1436.98,0.0,,FM-EXHAUSTED,6590,7,1
DKPSTF2026,,,PR00059698,DKPSTF2026.5,Marc-AntoinePERCIER_10157520_Apr26-Apr27,DERIVED,3695.21,0.0,,FM-EXHAUSTED,6591,6,1
DOCDDC24,,,PR00053395,DOCDDC24,Documentation centre collection manageme,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6592,6,1
DOCFRA20,,,PR00036949,DOCFRA20,IBE Historical Archives project,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6593,10,1
DOCHIS19,,,PR00032787,DOCHIS19,Knowledge Brokerage - « FONDATION HANS W,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6594,12,1
DOCHIS25,,,PR00054035,DOCHIS25,cataloguing/inventory of the UNESCO IBE,DERIVED,71085.61,0.0,,FM-EXHAUSTED,6595,3,1
DOCHIS25,,,PR00054036,DOCHIS25.1,Cataloguing IBE historical archives 1969,DERIVED,3.71,0.0,,FM-EXHAUSTED,6596,56,1
DOCHIS25,,,PR00054037,DOCHIS25.2,Digitizing services and hosting,DERIVED,303.05,0.0,,FM-EXHAUSTED,6597,43,1
DOCHIS25,,,PR00054038,DOCHIS25.3,Admin. Fee /PSC,DERIVED,27.6,0.0,,FM-EXHAUSTED,6598,9,1
DOCSWI22,,,PR00042177,DOCSWI22,Digitizing of the IBE Historical  Collec,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6599,10,1
DOCSWI23,,,PR00046041,DOCSWI23,Digitizing of the IBE Historical  Collec,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6600,49,1
DOCSWI23,,,PR00050190,DOCSWI24,Digitizing of the IBE Historical Collect,DERIVED-MULTI,12567.4,0.0,,FM-EXHAUSTED,6601,2,2
DOCSWI24,,,PR00050190,DOCSWI24,Digitizing of the IBE Historical Collect,DERIVED-MULTI,6283.7,0.0,,FM-EXHAUSTED,6602,1,2
DOCSWI24,,,PR00050192,DOCSWI24.1.1,Co-developing an exhibition wit the Inte,DERIVED,857.62,0.0,,FM-EXHAUSTED,6603,1,1
DOCSWI24,,,PR00050193,DOCSWI24.1.2,Continuing producing podcasts inspired b,DERIVED,11.92,0.0,,FM-EXHAUSTED,6604,3,1
DOCSWI24,,,PR00050194,DOCSWI24.1.3,Developing a publication based on resear,DERIVED,698.7,0.0,,FM-EXHAUSTED,6605,4,1
DOCSWI24,,,PR00050195,DOCSWI24.1.4,Participate in global events,DERIVED,7061.16,0.0,,FM-EXHAUSTED,6606,32,1
DOCSWI24,,,PR00050196,DOCSWI24.2,RESEARCH FELLOWS,DERIVED,5235.7,0.0,,FM-EXHAUSTED,6607,11,1
DOCSWI24,,,PR00050197,DOCSWI24.3,DIGITIZATION & OCR,DERIVED,39.69,0.0,,FM-EXHAUSTED,6608,3,1
DOCSWI24,,,PR00050198,DOCSWI24.4,CONSULTANTS,DERIVED,3186.1,0.0,,FM-EXHAUSTED,6609,25,1
DOCSWI24,,,PR00050199,DOCSWI24.5,IT SOLUTION,DERIVED,58.55,0.0,,FM-EXHAUSTED,6610,4,1
DOCSWI24,,,PR00050201,DOCSWI24.6.1,Updating the ICE Database,DERIVED,32.22,0.0,,FM-EXHAUSTED,6611,2,1
DOCSWI24,,,PR00050202,DOCSWI24.6.2,Connecting the IBE Digital Collections t,DERIVED,18.68,0.0,,FM-EXHAUSTED,6612,12,1
DOCSWI24,,,PR00050203,DOCSWI24.6.3,Updating digitization website,DERIVED,9.64,0.0,,FM-EXHAUSTED,6613,7,1
DOCSWI24,,,PR00050204,DOCSWI24.6.4,Updating and expanding TIND public inter,DERIVED,57.39,0.0,,FM-EXHAUSTED,6614,1,1
DOCSWI24,,,PR00050205,DOCSWI24.7,Indirects costs (PSC 9%),DERIVED,1583.73,0.0,,FM-EXHAUSTED,6615,2,1
DUTCAPCE22,,,PR00042774,DUTCAPCE22,GEDC Project – Bhutan and Malaysia,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6616,1,1
DUTCDDC21,,,PR00042104,DUTCDDC21,Development and upgrading of tools for c,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6617,10,1
DUTCDDC22,,,PR00043599,DUTCDDC22,Development and upgrading of tools for c,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6618,1,1
DUTCDDC23,,,PR00045517,IBEGERM23.1.1,Technical Support to Mongolia curriculum,DERIVED-MULTI,0.0,0.0,,BOTH-EXHAUSTED,6619,14,2
DUTCDDC23,,,PR00046193,DUTCDDC23,Development an upgrading of tools for cu,DERIVED,1403.35,0.0,,FM-EXHAUSTED,6620,90,1
DUTDDC24,,,PR00053394,DUTDDC24,Development an upgrading of tools for cu,DERIVED,14327.21,0.0,,FM-EXHAUSTED,6621,42,1
ECCEDC17,,,PR00025960,ECCEDC17,Building Resilient and Sustainable ECCE,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6622,2,1
ECIKPDDC21,,,PR00042528,ECIKPDDC21,Engaging IBE's consituents on the Instit,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6623,4,1
EGY0119908,108,,PR00047583,EGY0119908.1.1,71300 Recruit Local consultants,HARD,0.0,0.0,,BOTH-EXHAUSTED,6624,4,1
EGY0119908,108,,PR00047584,EGY0119908.1.2,72100 Contractual Service Companies,HARD,0.0,0.0,,BOTH-EXHAUSTED,6625,5,1
EGY0119908,108,,PR00047585,EGY0119908.1.3,75700 Workshops,HARD,0.0,0.0,,BOTH-EXHAUSTED,6626,6,1
EGY0119908,108,,PR00047586,EGY0119908.1.5,71600 Travel,HARD,0.0,0.0,,BOTH-EXHAUSTED,6627,2,1
EGY0119908,108,,PR00047587,EGY0119908.1.6,72500 Supplies,HARD,0.0,0.0,,BOTH-EXHAUSTED,6628,2,1
EGY0119908,108,,PR00047588,EGY0119908.2.1,71300 Recruit Local consultants,HARD,0.0,0.0,,BOTH-EXHAUSTED,6629,5,1
EGY0119908,108,,PR00047589,EGY0119908.2.2,72100  Contractual Service Companies,HARD,0.0,0.0,,BOTH-EXHAUSTED,6630,3,1
EGY0119908,108,,PR00047590,EGY0119908.2.3,75700 Workshops,HARD,0.0,0.0,,BOTH-EXHAUSTED,6631,3,1
EGY0119908,108,,PR00047591,EGY0119908.2.4,71600 Travel,HARD,0.0,0.0,,BOTH-EXHAUSTED,6632,2,1
EGY0119908,108,,PR00047592,EGY0119908.2.5,72500 Supplies,HARD,0.0,0.0,,BOTH-EXHAUSTED,6633,2,1
FUTUREC18,,,PR00028651,FUTUREC18,Emerging and critical issues on curricul,DERIVED,368.62,0.0,,FM-EXHAUSTED,6634,103,1
GEQGLEF18,,,PR00030320,GEQGLEF18,Project GEQAF - LAOS,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6635,68,1
GHAUS24,,,PR00051107,GHAUS24,Resource Pack on Teaching and Learning t,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6636,1,1
GHAUS24,,,PR00051109,GHAUS24.1.1,Consultants,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6637,21,1
GHAUS24,,,PR00051110,GHAUS24.1.2,Staff Recovery,DERIVED,0.0,0.0,,BOTH-EXHAUSTED,6638,7,1
