wbs_objnr,wbs_posid,wbs_post1,fund,fund_type,fund_count_on_wbs,fund_consumption_2024_26,total_consumption_2024_26,fund_share_pct,postings_count_2024_26
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210422071,001,275,12569.58,14610978.92,0.09,8
PR00000106,1,Major Programme 1 (Education),3210422081,001,592,209.61,51817355.99,0.0,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210422081,001,275,47709.66,14610978.92,0.33,94
PR00000109,4,Major Programme 4 (Culture),3210422081,001,369,496.68,20047784.84,0.0,4
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210423011,001,275,38708.53,14610978.92,0.26,84
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210423041,001,275,12290.36,14610978.92,0.08,17
PR00000107,2,Major Programme 2 (Natural Sciences),3210423051,001,591,185.85,25643916.0,0.0,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210423051,001,275,29049.74,14610978.92,0.2,53
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210424011,001,275,18099.73,14610978.92,0.12,113
PR00000106,1,Major Programme 1 (Education),3210424031,001,592,36.05,51817355.99,0.0,2
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210424031,001,275,29903.44,14610978.92,0.2,71
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210424041,001,275,19303.05,14610978.92,0.13,72
PR00000109,4,Major Programme 4 (Culture),3210424041,001,369,72.06,20047784.84,0.0,3
PR00000110,5,Major Programme 5 (Com & Information),3210424041,001,249,478.38,9479567.16,0.01,4
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210424061,001,275,11680.3,14610978.92,0.08,39
PR00000107,2,Major Programme 2 (Natural Sciences),3210424071,001,591,4532.94,25643916.0,0.02,15
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210424071,001,275,34663.04,14610978.92,0.24,17
PR00000109,4,Major Programme 4 (Culture),3210424071,001,369,632.24,20047784.84,0.0,5
PR00000109,4,Major Programme 4 (Culture),3210424081,001,369,840.21,20047784.84,0.0,6
PR00000107,2,Major Programme 2 (Natural Sciences),3210425021,001,591,4400.0,25643916.0,0.02,2
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210425021,001,275,6715.4,14610978.92,0.05,13
PR00000107,2,Major Programme 2 (Natural Sciences),3210425031,001,591,4000.0,25643916.0,0.02,2
PR00000109,4,Major Programme 4 (Culture),3210425031,001,369,5000.0,20047784.84,0.02,1
PR00000106,1,Major Programme 1 (Education),3210425041,001,592,20940.39,51817355.99,0.04,15
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210425041,001,275,8462.17,14610978.92,0.06,3
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210425051,001,275,4493.1,14610978.92,0.03,23
PR00000107,2,Major Programme 2 (Natural Sciences),3210425071,001,591,30553.8,25643916.0,0.12,39
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210425081,001,275,6323.95,14610978.92,0.04,4
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210431011,001,275,301669.74,14610978.92,2.06,140
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210431021,001,275,8191.26,14610978.92,0.06,2
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210431051,001,275,34991.13,14610978.92,0.24,38
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210431061,001,275,239625.31,14610978.92,1.64,51
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210431081,002,275,82121.57,14610978.92,0.56,35
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210431091,019,275,204884.8,14610978.92,1.4,209
PR00000106,1,Major Programme 1 (Education),3210432021,001,592,1583.07,51817355.99,0.0,9
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210432021,001,275,39897.51,14610978.92,0.27,88
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210432031,001,275,20459.36,14610978.92,0.14,79
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210432041,001,275,13207.33,14610978.92,0.09,31
PR00000109,4,Major Programme 4 (Culture),3210432041,001,369,16828.18,20047784.84,0.08,8
PR00000106,1,Major Programme 1 (Education),3210432051,001,592,17786.94,51817355.99,0.03,6
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210432051,001,275,20360.89,14610978.92,0.14,45
PR00000109,4,Major Programme 4 (Culture),3210432051,001,369,8273.65,20047784.84,0.04,7
PR00000106,1,Major Programme 1 (Education),3210433011,001,592,20229.0,51817355.99,0.04,2
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210433011,001,275,3503.75,14610978.92,0.02,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210433021,001,275,9685.43,14610978.92,0.07,8
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210434011,001,275,26981.18,14610978.92,0.18,44
PR00000107,2,Major Programme 2 (Natural Sciences),3210434021,001,591,86.88,25643916.0,0.0,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210434021,001,275,14297.4,14610978.92,0.1,36
PR00000109,4,Major Programme 4 (Culture),3210434021,001,369,14675.57,20047784.84,0.07,39
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210434031,001,275,7496.5,14610978.92,0.05,13
PR00000106,1,Major Programme 1 (Education),3210435011,001,592,2465.3,51817355.99,0.0,4
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210435011,001,275,9748.0,14610978.92,0.07,4
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210435061,001,275,5798.24,14610978.92,0.04,5
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210441011,001,275,58536.41,14610978.92,0.4,87
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210441021,001,275,650184.32,14610978.92,4.45,824
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210441031,001,275,68338.66,14610978.92,0.47,140
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210441061,001,275,54615.11,14610978.92,0.37,32
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210441081,002,275,25492.48,14610978.92,0.17,53
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210441091,019,275,111861.58,14610978.92,0.77,197
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210441121,001,275,29742.45,14610978.92,0.2,22
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210442021,001,275,50992.47,14610978.92,0.35,122
PR00000106,1,Major Programme 1 (Education),3210442041,001,592,1290.45,51817355.99,0.0,1
PR00000107,2,Major Programme 2 (Natural Sciences),3210442041,001,591,271.61,25643916.0,0.0,3
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210442041,001,275,39378.41,14610978.92,0.27,75
PR00000109,4,Major Programme 4 (Culture),3210442041,001,369,9882.23,20047784.84,0.05,6
PR00000106,1,Major Programme 1 (Education),3210442051,001,592,12459.78,51817355.99,0.02,10
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210442051,001,275,95816.33,14610978.92,0.66,65
PR00000107,2,Major Programme 2 (Natural Sciences),3210442071,001,591,1117.8,25643916.0,0.0,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210442071,001,275,3175.0,14610978.92,0.02,2
PR00000106,1,Major Programme 1 (Education),3210442081,001,592,31562.11,51817355.99,0.06,18
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210442081,001,275,8598.82,14610978.92,0.06,6
PR00000109,4,Major Programme 4 (Culture),3210442081,001,369,1267.75,20047784.84,0.01,1
PR00000106,1,Major Programme 1 (Education),3210442091,001,592,2838.63,51817355.99,0.01,1
PR00000107,2,Major Programme 2 (Natural Sciences),3210442091,001,591,2855.76,25643916.0,0.01,2
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210442091,001,275,79396.79,14610978.92,0.54,96
PR00000109,4,Major Programme 4 (Culture),3210442091,001,369,9745.3,20047784.84,0.05,14
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210443011,001,275,47020.72,14610978.92,0.32,37
PR00000106,1,Major Programme 1 (Education),3210443021,001,592,30000.0,51817355.99,0.06,1
PR00000107,2,Major Programme 2 (Natural Sciences),3210443021,001,591,3928.5,25643916.0,0.02,3
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210443021,001,275,1000.0,14610978.92,0.01,2
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210443041,001,275,14349.66,14610978.92,0.1,27
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210443061,001,275,40010.59,14610978.92,0.27,53
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210444011,001,275,35531.38,14610978.92,0.24,59
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210444021,001,275,31203.8,14610978.92,0.21,85
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210444031,001,275,48313.84,14610978.92,0.33,49
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210444041,001,275,30627.47,14610978.92,0.21,58
PR00000107,2,Major Programme 2 (Natural Sciences),3210444051,001,591,166.39,25643916.0,0.0,2
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210444051,001,275,75638.85,14610978.92,0.52,49
PR00000109,4,Major Programme 4 (Culture),3210444051,001,369,852.0,20047784.84,0.0,1
PR00000107,2,Major Programme 2 (Natural Sciences),3210445011,001,591,18546.11,25643916.0,0.07,33
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210445021,001,275,6298.53,14610978.92,0.04,10
PR00000106,1,Major Programme 1 (Education),3210445031,001,592,3075.93,51817355.99,0.01,6
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210445031,001,275,9987.7,14610978.92,0.07,8
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210445041,001,275,3000.0,14610978.92,0.02,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210445051,001,275,1500.0,14610978.92,0.01,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210445061,001,275,17172.65,14610978.92,0.12,43
PR00000107,2,Major Programme 2 (Natural Sciences),3210451011,001,591,228.87,25643916.0,0.0,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210451011,001,275,484340.59,14610978.92,3.31,382
PR00000107,2,Major Programme 2 (Natural Sciences),3210451021,001,591,0.01,25643916.0,0.0,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210451021,001,275,34903.86,14610978.92,0.24,89
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210451041,002,275,58165.13,14610978.92,0.4,22
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210451051,019,275,356756.01,14610978.92,2.44,148
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210452011,001,275,72471.67,14610978.92,0.5,160
PR00000110,5,Major Programme 5 (Com & Information),3210452011,001,249,1074.6,9479567.16,0.01,5
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210452041,001,275,31351.12,14610978.92,0.21,27
PR00000109,4,Major Programme 4 (Culture),3210452041,001,369,14799.4,20047784.84,0.07,9
PR00000106,1,Major Programme 1 (Education),3210452061,001,592,5598.87,51817355.99,0.01,7
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210452061,001,275,59663.55,14610978.92,0.41,106
PR00000106,1,Major Programme 1 (Education),3210452071,001,592,238.13,51817355.99,0.0,2
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210452071,001,275,14802.68,14610978.92,0.1,27
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210452081,001,275,5232.9,14610978.92,0.04,8
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210452101,001,275,643.71,14610978.92,0.0,3
PR00000106,1,Major Programme 1 (Education),3210452111,001,592,12793.99,51817355.99,0.02,5
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210452111,001,275,54335.92,14610978.92,0.37,52
PR00000109,4,Major Programme 4 (Culture),3210452111,001,369,101.63,20047784.84,0.0,2
PR00000106,1,Major Programme 1 (Education),3210452121,001,592,788.54,51817355.99,0.0,2
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210452121,001,275,6246.35,14610978.92,0.04,13
PR00000106,1,Major Programme 1 (Education),3210453011,001,592,1707.42,51817355.99,0.0,4
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210453011,001,275,35051.26,14610978.92,0.24,32
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210453041,001,275,29623.22,14610978.92,0.2,42
PR00000110,5,Major Programme 5 (Com & Information),3210453041,001,249,2100.0,9479567.16,0.02,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210453051,001,275,48051.8,14610978.92,0.33,38
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210454021,001,275,27534.17,14610978.92,0.19,37
PR00000107,2,Major Programme 2 (Natural Sciences),3210454031,001,591,24.15,25643916.0,0.0,2
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210454031,001,275,38463.76,14610978.92,0.26,123
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210454041,001,275,45703.75,14610978.92,0.31,82
PR00000106,1,Major Programme 1 (Education),3210454051,001,592,221.98,51817355.99,0.0,4
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210454051,001,275,32276.84,14610978.92,0.22,17
PR00000109,4,Major Programme 4 (Culture),3210454051,001,369,142.04,20047784.84,0.0,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210454061,001,275,19864.97,14610978.92,0.14,26
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210454071,001,275,29934.44,14610978.92,0.2,38
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210454091,001,275,120.0,14610978.92,0.0,1
PR00000109,4,Major Programme 4 (Culture),3210454091,001,369,9324.2,20047784.84,0.05,13
PR00000107,2,Major Programme 2 (Natural Sciences),3210455011,001,591,19461.7,25643916.0,0.08,29
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210455031,001,275,16005.11,14610978.92,0.11,14
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210455041,001,275,5770.36,14610978.92,0.04,14
PR00000109,4,Major Programme 4 (Culture),3210455041,001,369,2500.0,20047784.84,0.01,1
PR00000106,1,Major Programme 1 (Education),3210455051,001,592,2000.0,51817355.99,0.0,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210455051,001,275,13820.0,14610978.92,0.09,6
PR00000110,5,Major Programme 5 (Com & Information),3210455051,001,249,2191.04,9479567.16,0.02,4
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210455101,001,275,14477.63,14610978.92,0.1,15
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210461011,001,275,307775.08,14610978.92,2.11,76
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210461021,001,275,164831.96,14610978.92,1.13,43
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210461031,001,275,97061.92,14610978.92,0.66,75
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210461041,002,275,23407.12,14610978.92,0.16,18
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210461051,019,275,353012.91,14610978.92,2.42,213
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210462021,001,275,18008.35,14610978.92,0.12,24
PR00000106,1,Major Programme 1 (Education),3210462031,001,592,10298.07,51817355.99,0.02,17
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210462031,001,275,13061.22,14610978.92,0.09,20
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210462041,001,275,9820.32,14610978.92,0.07,75
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210462051,001,275,10251.68,14610978.92,0.07,21
PR00000109,4,Major Programme 4 (Culture),3210462051,001,369,5725.92,20047784.84,0.03,2
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210463011,001,275,15500.0,14610978.92,0.11,2
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210463021,001,275,26414.12,14610978.92,0.18,16
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210463031,001,275,21820.17,14610978.92,0.15,10
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210464011,001,275,17498.67,14610978.92,0.12,33
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210464021,001,275,34983.18,14610978.92,0.24,54
PR00000106,1,Major Programme 1 (Education),3210465041,001,592,3359.52,51817355.99,0.01,4
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210465041,001,275,3960.0,14610978.92,0.03,1
PR00000107,2,Major Programme 2 (Natural Sciences),3210481011,003,591,19.4,25643916.0,0.0,2
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210481011,003,275,2551839.56,14610978.92,17.47,1564
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210481012,013,275,1997051.01,14610978.92,13.67,1203
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210482012,013,275,10702.3,14610978.92,0.07,9
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210482052,013,275,13195.66,14610978.92,0.09,39
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210482061,003,275,2413.53,14610978.92,0.02,11
PR00000106,1,Major Programme 1 (Education),3210482062,013,592,7798.65,51817355.99,0.02,9
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210482062,013,275,6081.65,14610978.92,0.04,4
PR00000106,1,Major Programme 1 (Education),3210482082,013,592,19827.0,51817355.99,0.04,4
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210482102,013,275,11184.83,14610978.92,0.08,18
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210483031,003,275,30.0,14610978.92,0.0,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210483041,003,275,352595.35,14610978.92,2.41,185
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210484022,013,275,31270.62,14610978.92,0.21,55
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210484031,003,275,5765.62,14610978.92,0.04,7
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210484042,013,275,22904.79,14610978.92,0.16,22
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210484061,003,275,35.01,14610978.92,0.0,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210485011,003,275,190812.33,14610978.92,1.31,182
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210485081,003,275,91785.43,14610978.92,0.63,54
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210485082,013,275,8827.38,14610978.92,0.06,4
PR00000110,5,Major Programme 5 (Com & Information),3210485082,013,249,120.0,9479567.16,0.0,1
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210491011,001,275,27647.18,14610978.92,0.19,7
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210491021,001,275,71899.99,14610978.92,0.49,22
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210492012,001,275,14257.54,14610978.92,0.1,35
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210493011,001,275,27369.96,14610978.92,0.19,22
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210494011,001,275,8766.14,14610978.92,0.06,11
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),3210494021,001,275,26077.44,14610978.92,0.18,93
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),32104A2011,001,275,25911.86,14610978.92,0.18,26
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),32104A3011,001,275,18205.01,14610978.92,0.12,31
PR00000108,3,Major Programme 3 (Soc & Hum Sciences),32104A5011,001,275,2875.71,14610978.92,0.02,1
PR00000109,4,Major Programme 4 (Culture),32104A5011,001,369,5000.0,20047784.84,0.02,1
PR00000109,4,Major Programme 4 (Culture),3210511011,001,369,613409.7,20047784.84,3.06,426
PR00000109,4,Major Programme 4 (Culture),3210511021,001,369,185324.83,20047784.84,0.92,214
PR00000109,4,Major Programme 4 (Culture),3210511031,001,369,76700.9,20047784.84,0.38,72
PR00000109,4,Major Programme 4 (Culture),3210511041,001,369,25787.72,20047784.84,0.13,53
PR00000109,4,Major Programme 4 (Culture),3210511051,001,369,13901.58,20047784.84,0.07,17
PR00000109,4,Major Programme 4 (Culture),3210511061,001,369,108871.17,20047784.84,0.54,48
PR00000109,4,Major Programme 4 (Culture),3210511081,001,369,64829.25,20047784.84,0.32,79
PR00000109,4,Major Programme 4 (Culture),3210511091,001,369,14136.05,20047784.84,0.07,24
PR00000109,4,Major Programme 4 (Culture),3210511101,001,369,38205.74,20047784.84,0.19,49
